// select class_Id, class_Name from weenie order by class_Id;
14890,booknuhmudirajournal
14891,corpsekenny
14892,dontpanic
14893,portalregicidebasement
14894,portalregicidebasementexit
14895,portalhallofhollows
14896,portalhallofhollowsexit
14897,cakeweddingfigures
14898,knifecakewedding
14899,symbolcommitment
14900,symbolfriendship
14901,symbolhonor
14902,symbollove
14903,symbolmarriage
14904,cyclaswedding
14905,gownwedding
14906,rainmentwedding
14907,knathanger
14908,knathgreed
14909,knathjealousy
14910,cakewedding
14911,cakeweddingslice
14912,champagne
14913,gemportalwedding1
14914,gemportalwedding2
14915,gemportalwedding3
14916,bouquetsmall
14917,bouquetlarge
14918,emblemmarriagenew
14919,gempromise
14920,ringweddingnew
14921,sentinelwedding1
14922,sentinelwedding2
14923,sentinelwedding3
14924,portalwedding1
14925,portalwedding2
14926,portalwedding3
14927,portalweddingcoldfeet
14928,portalweddingdungeon
14929,portalweddingdungeonexit
14930,plannerwedding
14931,bookwedding
14932,fedora
14933,trenchcoat
14934,slumlordcottage2451-2525
14935,slumlordcottage2526-2600
14936,slumlordvilla2601-2640
14937,slumlordmansion2641-2650
14938,housecottage2451
14939,housecottage2452
14940,housecottage2453
14941,housecottage2454
14942,housecottage2455
14943,housecottage2456
14944,housecottage2457
14945,housecottage2458
14946,housecottage2459
14947,housecottage2460
14948,housecottage2461
14949,housecottage2462
14950,housecottage2463
14951,housecottage2464
14952,housecottage2465
14953,housecottage2466
14954,housecottage2467
14955,housecottage2468
14956,housecottage2469
14957,housecottage2470
14958,housecottage2471
14959,housecottage2472
14960,housecottage2473
14961,housecottage2474
14962,housecottage2475
14963,housecottage2476
14964,housecottage2477
14965,housecottage2478
14966,housecottage2479
14967,housecottage2480
14968,housecottage2481
14969,housecottage2482
14970,housecottage2483
14971,housecottage2484
14972,housecottage2485
14973,housecottage2486
14974,housecottage2487
14975,housecottage2488
14976,housecottage2489
14977,housecottage2490
14978,housecottage2491
14979,housecottage2492
14980,housecottage2493
14981,housecottage2494
14982,housecottage2495
14983,housecottage2496
14984,housecottage2497
14985,housecottage2498
14986,housecottage2499
14987,housecottage2500
14988,housecottage2501
14989,housecottage2502
14990,housecottage2503
14991,housecottage2504
14992,housecottage2505
14993,housecottage2506
14994,housecottage2507
14995,housecottage2508
14996,housecottage2509
14997,housecottage2510
14998,housecottage2511
14999,housecottage2512
15000,housecottage2513
15001,housecottage2514
15002,housecottage2515
15003,housecottage2516
15004,housecottage2517
15005,housecottage2518
15006,housecottage2519
15007,housecottage2520
15008,housecottage2521
15009,housecottage2522
15010,housecottage2523
15011,housecottage2524
15012,housecottage2525
15013,housecottage2526
15014,housecottage2527
15015,housecottage2528
15016,housecottage2529
15017,housecottage2530
15018,housecottage2531
15019,housecottage2532
15020,housecottage2533
15021,housecottage2534
15022,housecottage2535
15023,housecottage2536
15024,housecottage2537
15025,housecottage2538
15026,housecottage2539
15027,housecottage2540
15028,housecottage2541
15029,housecottage2542
15030,housecottage2543
15031,housecottage2544
15032,housecottage2545
15033,housecottage2546
15034,housecottage2547
15035,housecottage2548
15036,housecottage2549
15037,housecottage2550
15038,housecottage2551
15039,housecottage2552
15040,housecottage2553
15041,housecottage2554
15042,housecottage2555
15043,housecottage2556
15044,housecottage2557
15045,housecottage2558
15046,housecottage2559
15047,housecottage2560
15048,housecottage2561
15049,housecottage2562
15050,housecottage2563
15051,housecottage2564
15052,housecottage2565
15053,housecottage2566
15054,housecottage2567
15055,housecottage2568
15056,housecottage2569
15057,housecottage2570
15058,housecottage2571
15059,housecottage2572
15060,housecottage2573
15061,housecottage2574
15062,housecottage2575
15063,housecottage2576
15064,housecottage2577
15065,housecottage2578
15066,housecottage2579
15067,housecottage2580
15068,housecottage2581
15069,housecottage2582
15070,housecottage2583
15071,housecottage2584
15072,housecottage2585
15073,housecottage2586
15074,housecottage2587
15075,housecottage2588
15076,housecottage2589
15077,housecottage2590
15078,housecottage2591
15079,housecottage2592
15080,housecottage2593
15081,housecottage2594
15082,housecottage2595
15083,housecottage2596
15084,housecottage2597
15085,housecottage2598
15086,housecottage2599
15087,housecottage2600
15088,housevilla2601
15089,housevilla2602
15090,housevilla2603
15091,housevilla2604
15092,housevilla2605
15093,housevilla2606
15094,housevilla2607
15095,housevilla2608
15096,housevilla2609
15097,housevilla2610
15098,housevilla2611
15099,housevilla2612
15100,housevilla2613
15101,housevilla2614
15102,housevilla2615
15103,housevilla2616
15104,housevilla2617
15105,housevilla2618
15106,housevilla2619
15107,housevilla2620
15108,housevilla2621
15109,housevilla2622
15110,housevilla2623
15111,housevilla2624
15112,housevilla2625
15113,housevilla2626
15114,housevilla2627
15115,housevilla2628
15116,housevilla2629
15117,housevilla2630
15118,housevilla2631
15119,housevilla2632
15120,housevilla2633
15121,housevilla2634
15122,housevilla2635
15123,housevilla2636
15124,housevilla2637
15125,housevilla2638
15126,housevilla2639
15127,housevilla2640
15128,housemansion2641
15129,housemansion2642
15130,housemansion2643
15131,housemansion2644
15132,housemansion2645
15133,housemansion2646
15134,housemansion2647
15135,housemansion2648
15136,housemansion2649
15137,housemansion2650
15138,portalahrzona
15139,portalalmaroasis
15140,portalaloria
15141,portalanadil
15142,portalasandracottages
15143,portalasbeldomain
15144,portalavataniacottages
15145,portalazarothcottages
15146,portalbrazenndomain
15147,portalbrightbladecottages
15148,portalcaerlincottages
15149,portaldaggervale
15150,portaldarawyllvillage
15151,portaldevana
15152,portaldirevalevillas
15153,portaldovetailvalleyvillas
15154,portaldrytreesettlement
15155,portaldurglen
15156,portaleastaljalimavillas
15157,portaleastmorntidesettlement
15158,portalgenemcausland
15159,portalglystaenecottages
15160,portalhowlingwolfvillas
15161,portalicesedgecottages
15162,portalinquisitorsdalecottages
15163,portaljenshicottages
15164,portaljgheewidditcottages
15165,portaljinlaistronghold
15166,portalkelnenvillage
15167,portalkuyiza
15168,portalladymailaestates
15169,portallaststopbeforediresvillas
15170,portallinkilnpark
15171,portalmaharacottages
15172,portalmattekarslopescottages
15173,portalmaythengeroyuvillas
15174,portalmerak
15175,portalmidhillcottages
15176,portalmimianavillas
15177,portalnalibcavanasettlement
15178,portalnewcannthalo
15179,portalnewnesortania
15180,portalnorthfireestates
15181,portalosriccottages
15182,portalpalmofstonevillas
15183,portalprnelleacres
15184,portalreginacottages
15185,portalrethuxvale
15186,portalreturnofmumiyahcottages
15187,portalsandshallowcottages
15188,portalscimitarlakecottages
15189,portalshorevistacottages
15190,portalsliverofbluecottages
15191,portalsoltanvillas
15192,portalsonpay
15193,portalsouthsiegevillas
15194,portalstormtreevillas
15195,portaltharesun
15196,portalthasalicottages
15197,portalthyrinncantcottages
15198,portaltialehhomestead
15199,portaltinkeloholdvillas
15200,portalvillagequan
15201,portalwolfenvale
15202,portalzonatara
15203,ahrzonasign
15204,almaroasissign
15205,aloriasign
15206,anadilsign
15207,asandracottagessign
15208,asbeldomainsign
15209,avataniacottagessign
15210,azarothcottagessign
15211,brazenndomainsign
15212,brightbladecottagessign
15213,caerlincottagessign
15214,daggervalesign
15215,darawyllvillagesign
15216,devanasign
15217,direvalevillassign
15218,dovetailvalleyvillassign
15219,drytreesettlementsign
15220,durglensign
15221,eastaljalimavillassign
15222,eastmorntidesettlementsign
15223,genemcauslandsign
15224,glystaenecottagessign
15225,howlingwolfvillassign
15226,icesedgecottagessign
15227,inquisitorsdalecottagessign
15228,jenshicottagessign
15229,jgheewidditcottagessign
15230,jinlaistrongholdsign
15231,kelnenvillagesign
15232,kuyizasign
15233,ladymailaestatessign
15234,laststopbeforediresvillassign
15235,linkilnparksign
15236,maharacottagessign
15237,mattekarslopescottagessign
15238,maythengeroyuvillassign
15239,meraksign
15240,midhillcottagessign
15241,mimianavillassign
15242,nalibcavanasettlementsign
15243,newcannthalosign
15244,newnesortaniasign
15245,northfireestatessign
15246,osriccottagessign
15247,palmofstonevillassign
15248,prnelleacressign
15249,reginacottagessign
15250,rethuxvalesign
15251,returnofmumiyahcottagessign
15252,sandshallowcottagessign
15253,scimitarlakecottagessign
15254,shorevistacottagessign
15255,sliverofbluecottagessign
15256,soltanvillassign
15257,sonpaysign
15258,southsiegevillassign
15259,stormtreevillassign
15260,tharesunsign
15261,thasalicottagessign
15262,thyrinncantcottagessign
15263,tialehhomesteadsign
15264,tinkeloholdvillassign
15265,villagequansign
15266,golemcoralacidic
15267,golemdiamondacidic
15268,packcreatureessence
15269,packitemessence
15270,packlifeessence
15271,packwaressence
15272,hollowminiondranithuber
15273,slumlordfakenuhmudira
15274,linkmonstergen1minute
15275,portalnuhmudiramansion
15276,portalnuhmudiramansionexit
15277,nuhmudirasign
15278,pressure-platewedding
15279,atlatldartacid
15280,atlatldartarmorpiercing
15281,atlatldartblunt
15282,atlatldartbroadhead
15283,atlatldartelectric
15284,atlatldartfire
15285,atlatldartfrogcrotch
15286,atlatldartfrost
15287,atlatldartgreater
15288,atlatldartgreateracid
15289,atlatldartgreaterarmorpiercing
15290,atlatldartgreaterblunt
15291,atlatldartgreaterbroad
15292,atlatldartgreaterelectric
15293,atlatldartgreaterfire
15294,atlatldartgreaterfrogcrotch
15295,atlatldartgreaterfrost
15296,atlatldartshaft
15297,longersticks
15298,wrappedatlatldartshaft
15299,simulacrummartinate
15300,simulacrummartinatemage
15301,doorbookcasesliding
15302,triggertome
15303,humanzharalimsacrificial
15389,axecragstonestatue-monsteronly
15390,simizharalimstatue-monsteronly
15391,tachibentenstatue-monsteronly
15402,shieldcragstonestatue-monsteronly
15403,decorationpinetree-nosnow
15404,decorationpinetreelarge-nosnow
15405,wolfenvalesign
15406,zonatarasign
15407,bloodhunterinfusion
15408,bloodhunteroil
15409,concentratedbloodhunterinfusion
15410,concentratedbloodhunteroil
15411,arrowheaddeadly
15412,arrowheaddeadlyacid
15413,arrowheaddeadlyarmorpiercing
15414,arrowheaddeadlyblunt
15415,arrowheaddeadlybroad
15416,arrowheaddeadlyelectric
15417,arrowheaddeadlyfire
15418,arrowheaddeadlyfrogcrotch
15419,arrowheaddeadlyfrost
15420,wrappedarrowheaddeadly
15421,wrappedarrowheaddeadlyacid
15422,wrappedarrowheaddeadlyarmorpiercing
15423,wrappedarrowheaddeadlyblunt
15424,wrappedarrowheaddeadlybroad
15425,wrappedarrowheaddeadlyelectric
15426,wrappedarrowheaddeadlyfire
15427,wrappedarrowheaddeadlyfrogcrotch
15428,wrappedarrowheaddeadlyfrost
15429,arrowdeadly
15430,arrowdeadlyacid
15431,arrowdeadlyarmorpiercing
15432,arrowdeadlyblunt
15433,arrowdeadlybroad
15434,arrowdeadlyelectric
15435,arrowdeadlyfire
15436,arrowdeadlyfrogcrotch
15437,arrowdeadlyfrost
15438,boltdeadly
15439,boltdeadlyacid
15440,boltdeadlyarmorpiercing
15441,boltdeadlyblunt
15442,boltdeadlybroadhead
15443,boltdeadlyelectric
15444,boltdeadlyfire
15445,boltdeadlyfrogcrotch
15446,boltdeadlyfrost
15447,axebattlehollownew
15448,macehollownew
15449,spearhollownew
15450,swordhollownew
15451,doorapartment
15452,houseapartment2851
15453,houseapartment2852
15454,houseapartment2853
15455,houseapartment2854
15456,houseapartment2855
15457,houseapartment2856
15458,housecottage2651
15459,housecottage2652
15460,housecottage2653
15461,housecottage2654
15462,housecottage2655
15463,housecottage2656
15464,housecottage2657
15465,housecottage2658
15466,housecottage2659
15467,housecottage2660
15468,housecottage2661
15469,housecottage2662
15470,housecottage2663
15471,housecottage2664
15472,housecottage2665
15473,housecottage2666
15474,housecottage2667
15475,housecottage2668
15476,housecottage2669
15477,housecottage2670
15478,housecottage2671
15479,housecottage2672
15480,housecottage2673
15481,housecottage2674
15482,housecottage2675
15483,housecottage2676
15484,housecottage2677
15485,housecottage2678
15486,housecottage2679
15487,housecottage2680
15488,housecottage2681
15489,housecottage2682
15490,housecottage2683
15491,housecottage2684
15492,housecottage2685
15493,housecottage2686
15494,housecottage2687
15495,housecottage2688
15496,housecottage2689
15497,housecottage2690
15498,housecottage2691
15499,housecottage2692
15500,housecottage2693
15501,housecottage2694
15502,housecottage2695
15503,housecottage2696
15504,housecottage2697
15505,housecottage2698
15506,housecottage2699
15507,housecottage2700
15508,housecottage2701
15509,housecottage2702
15510,housecottage2703
15511,housecottage2704
15512,housecottage2705
15513,housecottage2706
15514,housecottage2707
15515,housecottage2708
15516,housecottage2709
15517,housecottage2710
15518,housecottage2711
15519,housecottage2712
15520,housecottage2713
15521,housecottage2714
15522,housecottage2715
15523,housecottage2716
15524,housecottage2717
15525,housecottage2718
15526,housecottage2719
15527,housecottage2720
15528,housecottage2721
15529,housecottage2722
15530,housecottage2723
15531,housecottage2724
15532,housecottage2725
15533,housecottage2726
15534,housecottage2727
15535,housecottage2728
15536,housecottage2729
15537,housecottage2730
15538,housecottage2731
15539,housecottage2732
15540,housecottage2733
15541,housecottage2734
15542,housecottage2735
15543,housecottage2736
15544,housecottage2737
15545,housecottage2738
15546,housecottage2739
15547,housecottage2740
15548,housecottage2741
15549,housecottage2742
15550,housecottage2743
15551,housecottage2744
15552,housecottage2745
15553,housecottage2746
15554,housecottage2747
15555,housecottage2748
15556,housecottage2749
15557,housecottage2750
15558,housecottage2751
15559,housecottage2752
15560,housecottage2753
15561,housecottage2754
15562,housecottage2755
15563,housecottage2756
15564,housecottage2757
15565,housecottage2758
15566,housecottage2759
15567,housecottage2760
15568,housecottage2761
15569,housecottage2762
15570,housecottage2763
15571,housecottage2764
15572,housecottage2765
15573,housecottage2766
15574,housecottage2767
15575,housecottage2768
15576,housecottage2769
15577,housecottage2770
15578,housecottage2771
15579,housecottage2772
15580,housecottage2773
15581,housecottage2774
15582,housecottage2775
15583,housecottage2776
15584,housecottage2777
15585,housecottage2778
15586,housecottage2779
15587,housecottage2780
15588,housecottage2781
15589,housecottage2782
15590,housecottage2783
15591,housecottage2784
15592,housecottage2785
15593,housecottage2786
15594,housecottage2787
15595,housecottage2788
15596,housecottage2789
15597,housecottage2790
15598,housecottage2791
15599,housecottage2792
15600,housecottage2793
15601,housecottage2794
15602,housecottage2795
15603,housecottage2796
15604,housecottage2797
15605,housecottage2798
15606,housecottage2799
15607,housecottage2800
15608,slumlordapartment
15609,slumlordcottage2651-2725
15610,slumlordcottage2726-2800
15611,slumlordvilla2801-2850
15612,housevilla2801
15613,housevilla2802
15614,housevilla2803
15615,housevilla2804
15616,housevilla2805
15617,housevilla2806
15618,housevilla2807
15619,housevilla2808
15620,housevilla2809
15621,housevilla2810
15622,housevilla2811
15623,housevilla2812
15624,housevilla2813
15625,housevilla2814
15626,housevilla2815
15627,housevilla2816
15628,housevilla2817
15629,housevilla2818
15630,housevilla2819
15631,housevilla2820
15632,housevilla2821
15633,housevilla2822
